TRUE,M5,M2,M1,M3,M4,Domain
0,0.69425,0.3764,0.007434875,0.377380925,0.142064413,yihaodianimg
1,0.6908,0.731,0.16644141,0.397264846,0.307938987,jd
1,0.6905,0.731,0.45796627,0.659019762,0.446696389,tbcdn
0,0.68985,0.3764,0.17064884,0.369869304,0.332754188,taobaocdn
1,0.6882,0.731,0.097531766,0.27403906,0.319552236,ksmobile
0,0.68735,0.731,0.09718397,0.226590382,0.354228779,taobao
0,0.6869,0.3516,0.11544883,0.365389298,0.270864181,meituan
0,0.6851,0.3516,0.005610555,0.179326333,0.283017389,meituan
0,0.6851,0.3516,0.09953597,0.261401582,0.329475179,alimama
1,0.6848,0.253,0.22763702,0.327182212,0.427275914,360buyimg
1,0.6846,0.3516,0.15045539,0.423433234,0.266208773,taobao
1,0.68415,0.3516,0.2320903,0.45753418,0.33424321,taobao
0,0.68385,0.731,0.009445876,0.176187526,0.289032113,feidee
0,0.6837,0.253,0.2590713,0.41512278,0.39680991,mi
1,0.68245,0.731,0.17874858,0.360929148,0.344334006,360buyimg
0,0.68185,0.3764,0.00638938,0.324513628,0.173072566,jd
0,0.6797,0.1088,0.10916129,0.304336774,0.305102903,meituan
0,0.67795,0.3516,0.00600487,0.359722922,0.143883409,taobao
1,0.67545,0.2566,0.086015195,0.430689117,0.181170637,taobaocdn
1,0.6753,0.3516,0.14733219,0.385919314,0.285172533,jd
1,0.67485,0.2566,0.18341967,0.510051802,0.233303769,taobao
1,0.67475,0.2566,0.119855076,0.254553046,0.351768553,meituan
1,0.67405,0.3764,0.093197614,0.414438568,0.20077833,taobao
0,0.67345,0.731,0.14145169,0.353271014,0.301786183,taobao
1,0.67185,0.3764,0.006265909,0.334079545,0.159756136,taobao
1,0.6705,0.0142,0.005352914,0.367451748,0.13286704,jd
0,0.67045,0.2566,0.009117156,0.357470294,0.144652009,mi
1,0.66945,0.3516,0.096196026,0.382997616,0.225047218,meituan
1,0.6694,0.1088,0.13780043,0.482560258,0.198190301,jd
0,0.6678,0.3764,0.10482094,0.296652564,0.298734658,taobao
0,0.6661,0.2566,0.16687736,0.318046416,0.353034152,taobao
1,0.66595,0.2566,0.012490004,0.381174002,0.128053003,aliexpress
0,0.6657,0.731,0.3485495,0.4108497,0.49211465,vmall
0,0.6653,0.3516,0.009942114,0.365725268,0.13631948,vip
0,0.6652,0.731,0.098127335,0.297316401,0.288979135,aliimg
1,0.66465,0.3516,0.10418826,0.449832956,0.181231782,linkshop
1,0.6639,0.253,0.15954924,0.416129544,0.269724468,360buyimg
1,0.66155,0.731,0.16637745,0.35418647,0.322624215,meituan
1,0.65875,0.3764,0.36032704,0.533916224,0.409188928,ksmobile
1,0.65735,0.3516,0.36134017,0.511204102,0.426548119,360buyimg
1,0.6559,0.731,0.16600642,0.246363852,0.399674494,taobao
1,0.65515,0.253,0.007751435,0.352410861,0.137696005,dangdang
0,0.65495,0.731,0.13506576,0.274279456,0.342586032,meituan
1,0.6541,0.3516,0.123576164,0.447665698,0.198823315,ksmobile
0,0.654,0.731,0.013576448,0.137905869,0.304583514,taobao
0,0.65365,0.253,0.1261594,0.41813564,0.22367158,taobao
1,0.6521,0.3764,0.003429711,0.235857827,0.218310798,taobao
0,0.6514,0.2566,0.15918505,0.32907103,0.327099535,bookmall
0,0.6514,0.3516,0.25631845,0.47667107,0.328102915,jd
0,0.65105,0.1193,0.006434947,0.171900968,0.269104463,yihaodianimg
0,0.6496,0.2566,0.17694733,0.449168398,0.256373131,meituan
0,0.6495,0.731,0.021254152,0.211152491,0.255777906,taobao
0,0.64865,0.3764,0.009377658,0.321786595,0.158634361,vip
1,0.6485,0.3516,0.005755901,0.336373541,0.143439131,ksmobile
1,0.6475,0.3764,0.1261594,0.37301564,0.25382158,tmall
0,0.6467,0.253,0.006084472,0.298250683,0.17132913,vmall
1,0.64635,0.3764,0.24265853,0.497275118,0.293910971,jd
1,0.6462,0.731,0.09333563,0.284281378,0.281844941,mi
0,0.6429,0.3516,0.09036854,0.322901124,0.247487978,ksmobile
0,0.63975,0.253,0.14788586,0.380211516,0.268760102,scene7
1,0.6393,0.731,0.20367026,0.507362156,0.237279182,360buyimg
1,0.6368,0.3764,0.102081686,0.305169012,0.27059718,360buyimg
0,0.6368,0.3764,0.13857141,0.402982846,0.239199987,tbcdn
0,0.6364,0.3516,0.008797616,0.26739857,0.191408331,ksmobile
1,0.63465,0.3764,0.088632554,0.313539532,0.247562788,meituan
1,0.63425,0.3764,0.007504046,0.376622428,0.106712832,meituan
0,0.63265,0.731,0.16591719,0.446110314,0.235812033,ksmobile
1,0.63205,0.3764,0.009978354,0.374467012,0.109854848,lemall
0,0.6313,0.253,0.00853619,0.330561714,0.140675333,jd
0,0.62985,0.253,0.18153343,0.465320058,0.237683401,ksmobile
0,0.6291,0.3764,0.09310064,0.417780384,0.171190448,jd
1,0.6283,0.3516,0.15731686,0.383790116,0.270051802,alimama
0,0.62755,0.0823,0.00871852,0.278991112,0.177312964,360buyimg
1,0.6262,0.253,0.24472463,0.494594778,0.286207241,taobao
1,0.6256,0.731,0.006759167,0.3855755,0.093951417,tbcdn
1,0.62455,0.731,0.17880696,0.243004176,0.398104872,meituan
1,0.6243,0.731,0.23756835,0.54058101,0.242347845,ksmobile
1,0.62395,0.2566,0.09539634,0.300157804,0.258957438,alibaba
0,0.62355,0.731,0.1739023,0.25862138,0.38015161,ksmobile
0,0.6232,0.3764,0.09294501,0.409487006,0.173691507,vmall
1,0.62225,0.3516,0.18919516,0.371397096,0.312376612,taobao
0,0.6211,0.2566,0.007386208,0.397471725,0.083050346,vip
0,0.62055,0.731,0.09140393,0.264682358,0.278932751,meituan
0,0.62045,0.3764,0.010305643,0.196143386,0.23701395,taobaocdn
1,0.62015,0.731,0.10034886,0.346729316,0.227444202,360buyimg
0,0.62,0.3516,0.013393819,0.361876291,0.115995673,ablvip
0,0.6196,0.731,0.17161453,0.227288718,0.398650171,tbcdn
0,0.6188,0.731,0.090236336,0.255381802,0.283515435,360buyimg
0,0.6177,0.3516,0.19937214,0.314983284,0.363660498,ksmobile
1,0.61705,0.3516,0.09780726,0.371884356,0.203795082,meituan
0,0.61705,0.253,0.09732482,0.387474892,0.191547374,jd
1,0.61665,0.1653,0.008088321,0.271492993,0.175671825,mi
0,0.6163,0.1653,0.12596893,0.288421358,0.298328251,mi
0,0.61455,0.3516,0.23242891,0.401057346,0.335230237,alibaba
1,0.6141,0.3764,0.1835413,0.50448478,0.20116891,ksmobile
0,0.6119,0.3764,0.16379032,0.294914192,0.334313224,360buyimg
0,0.6096,0.0823,0.42993343,0.445520058,0.526043401,mi
0,0.60935,0.3764,0.23457122,0.489262732,0.268419854,taobao
0,0.60875,0.3764,0.15115783,0.384534698,0.250680481,zqvip2
1,0.6084,0.3764,0.09098786,0.236592716,0.292231502,jd
1,0.6076,0.2566,0.008855671,0.266913403,0.17455897,taobao
1,0.60535,0.731,0.27085784,0.278914704,0.465510488,taobao
0,0.60465,0.3764,0.013156444,0.269813866,0.175559511,tbcdn
1,0.6045,0.3516,0.089194715,0.417516829,0.152136301,taobao
0,0.6012,0.3516,0.009170026,0.319382016,0.131729018,tbcdn
1,0.60085,0.3764,0.104492426,0.256255456,0.288484698,tbcdn
0,0.6003,0.3516,0.2412416,0.25342496,0.44753912,taobao
1,0.60005,0.3764,0.11800739,0.198324434,0.346995173,yhd
1,0.5966,0.731,0.008663684,0.29451821,0.147034579,taobaocdn
0,0.59645,0.3516,0.009368122,0.086180873,0.304007685,tbcdn
1,0.59625,0.731,0.013053298,0.217791979,0.209417309,taobaocdn
1,0.5959,0.253,0.17161453,0.244248718,0.371710171,meituan
1,0.59495,0.3516,0.010362655,0.293857593,0.148493859,ebuy
1,0.59415,0.2566,0.003715962,0.277469577,0.152661173,meituan
1,0.593,0.3764,0.012893438,0.276816063,0.163015407,360buyimg
1,0.59265,0.3764,0.18074709,0.241688254,0.382182963,ksmobile
0,0.5923,0.3516,0.006846219,0.157107731,0.245422353,vmall
0,0.59205,0.253,0.123576164,0.415745698,0.185533315,tbcdn
1,0.592,0.1653,0.2002396,0.37534376,0.30396772,taobao
0,0.592,0.2566,0.093583554,0.390550132,0.169908488,tbcdn
1,0.5882,0.731,0.00865224,0.150311344,0.250136568,meituan
0,0.58735,0.3764,0.13167843,0.333647058,0.253604901,360buyimg
0,0.5869,0.3764,0.0980525,0.1989915,0.31565675,taobao
1,0.58585,0.3516,0.009723514,0.241154108,0.18182646,images-amazon
0,0.58585,0.731,0.010020793,0.086492476,0.298164555,taobao
0,0.58535,0.731,0.009457827,0.303114696,0.134750479,meituan
0,0.585,0.2566,0.18504485,0.33110691,0.315471395,jd
1,0.58445,0.731,0.007401139,0.156440683,0.241850797,taobao
0,0.58435,0.3516,0.104813516,0.31128811,0.237679461,taobao
0,0.582,0.731,0.008010536,0.402766322,0.302247375,meituan
1,0.5818,0.253,0.08958778,0.227472668,0.281501446,jd
1,0.58175,0.3516,0.13664311,0.239785866,0.326350177,tbcdn
1,0.5812,0.3764,0.14588219,0.285569314,0.302307533,meituan
1,0.58055,0.2566,0.003715962,0.313309577,0.117621173,tbcdn
1,0.5782,0.3516,0.4087424,0.46876544,0.46539968,dreamstime
1,0.5781,0.3764,0.33149636,0.513297816,0.343107452,tbcdn
1,0.57625,0.1193,0.1338509,0.43947054,0.17007563,tbcdn
0,0.57615,0.731,0.08973858,0.191883148,0.304977006,alimama
1,0.5759,0.3516,0.15913317,0.393759902,0.233223219,taobao
0,0.57545,0.2566,0.006195426,0.231197256,0.178996798,360buyimg
1,0.5748,0.731,0.40517586,0.425385516,0.491793102,jd
0,0.57425,0.3516,0.086015195,0.319329117,0.203970637,alimama
0,0.57425,0.3764,0.17874858,0.301009148,0.324354006,taobao
0,0.57365,0.2566,0.11190212,0.397261272,0.174931484,jd
1,0.57275,0.731,0.1313754,0.15162524,0.38101278,360buyimg
1,0.57225,0.2566,0.16145393,0.297032358,0.306247751,suning
0,0.57185,0.731,0.006060809,0.113396485,0.265032566,taobao
1,0.57175,0.3764,0.008164018,0.174658411,0.221444813,alimama
0,0.57175,0.3516,0.010942102,0.214245261,0.194949471,ksmobile
0,0.5712,0.3764,0.1450521,0.21179126,0.35068647,alimama
1,0.57015,0.2566,0.15640137,0.468920822,0.170260959,taobao
1,0.56945,0.731,0.008548498,0.177049099,0.218713949,mi
1,0.56945,0.3764,0.011321843,0.266193106,0.15504529,taobao
1,0.5681,0.2566,0.1855843,0.37475058,0.27321901,taobao
0,0.5646,0.1653,0.123576164,0.184585698,0.342433315,amazon
1,0.56445,0.2566,0.14402133,0.251132798,0.315944931,meituan
1,0.56435,0.3516,0.12034047,0.347444282,0.216418329,meituan
0,0.5643,0.3516,0.004283518,0.210130111,0.185908463,meituan
1,0.56425,0.3764,0.17611864,0.314311184,0.305353048,taobao
0,0.5634,0.253,0.09466621,0.301239726,0.220976347,aliimg
1,0.5626,0.3516,0.08010781,0.316744686,0.192125467,alimama
0,0.56095,0.3516,0.09140083,0.323400498,0.199130581,alibaba
0,0.5604,0.731,0.006561726,0.076297036,0.286563208,360buyimg
0,0.56005,0.253,0.008098781,0.219299269,0.180869147,suning
1,0.55925,0.3764,0.17161453,0.392208718,0.238750171,jd
0,0.55745,0.253,0.08862117,0.310492702,0.203514819,taobao
1,0.5568,0.253,0.14694348,0.289526088,0.285920436,meituan
0,0.5563,0.731,0.012090743,0.132334446,0.24843352,taobao
0,0.5547,0.253,0.12309483,0.424176898,0.156246381,taobao
1,0.5544,0.3764,0.005606294,0.286163776,0.124464406,meituan
1,0.5543,0.3516,0.11400887,0.241765322,0.282366209,taobao
0,0.5534,0.253,0.13530964,0.345145784,0.228786748,360buyimg
0,0.55315,0.2566,0.010809422,0.294365653,0.123546595,taobao
1,0.55275,0.2566,0.12376124,0.252096744,0.284902868,taobaocdn
1,0.5524,0.253,0.10500321,0.402001926,0.150692247,mi
0,0.55125,0.731,0.17042479,0.188254874,0.385547353,taobao
1,0.5508,0.3516,0.123872876,0.328603726,0.226481013,jd
1,0.5502,0.731,0.1267235,0.1737941,0.34550645,taobao
0,0.54905,0.3516,0.104492426,0.321175456,0.208714698,jd
1,0.549,0.3764,0.1354137,0.17660822,0.35266959,taobao
0,0.54715,0.731,0.1855843,0.26031058,0.34647901,tmall
1,0.54655,0.3516,0.23995194,0.414651164,0.292886358,jd
1,0.54645,0.2566,0.13647756,0.145326536,0.375824292,taobao
1,0.54605,0.1088,0.14742258,0.355333548,0.230665806,suning
1,0.5446,0.253,0.1653716,0.35086296,0.25379012,meituan
0,0.54265,0.1653,0.009467632,0.274840579,0.130347342,jd
0,0.5425,0.3516,0.1698448,0.37966688,0.23607136,jd
1,0.5418,0.3764,0.13905683,0.417194098,0.172099781,jd
0,0.54175,0.3764,0.009450078,0.253750047,0.145605055,jd
0,0.5416,0.731,0.012586772,0.197272063,0.19148074,jd
1,0.54075,0.3764,0.23961589,0.351049534,0.336721123,taobao
0,0.54045,0.3764,0.007289589,0.196893753,0.184982712,jd
1,0.5394,0.1653,0.09503794,0.291622764,0.214216558,ksmobile
0,0.5384,0.3764,0.1599839,0.41307034,0.19721873,meituan
0,0.53775,0.3516,0.13780043,0.330360258,0.233350301,taobaocdn
0,0.5371,0.253,0.007424325,0.093654595,0.260557028,taobao
1,0.53595,0.2566,0.22746369,0.301918214,0.356714583,alimama
0,0.53515,0.3764,0.008891046,0.223454628,0.163723732,jd
0,0.53435,0.253,0.006941676,0.261965006,0.132119173,jd
0,0.53185,0.3764,0.009373903,0.237984342,0.151401732,jd
0,0.5318,0.3764,0.09377763,0.132906578,0.327244341,360buyimg
1,0.5311,0.3516,0.17819321,0.323595926,0.280885247,suning
0,0.53105,0.2566,0.14513424,0.401600544,0.184333968,360buyimg
1,0.53085,0.3764,0.021535993,0.305561596,0.114105195,tbcdn
0,0.53085,0.3764,0.09258619,0.272671714,0.220480333,taobao
0,0.52975,0.3764,0.1539202,0.39967212,0.19510414,jd
0,0.52835,0.731,0.006636143,0.328421686,0.0783253,jd
1,0.5283,0.3516,0.17965835,0.33539501,0.272040845,jd
1,0.5271,0.3764,0.17161453,0.203008718,0.361360171,ksmobile
1,0.5259,0.253,0.12723175,0.38813905,0.170752225,alimama
0,0.52545,0.3516,0.14118484,0.234550904,0.301719388,jd
1,0.5249,0.731,0.14333802,0.440122812,0.149686614,jd
0,0.5243,0.3764,0.12754902,0.121929412,0.369814314,meituan
1,0.5233,0.3764,0.24562806,0.235256836,0.420009642,taobao
1,0.5233,0.3516,0.009536862,0.189082117,0.183135803,meituan
0,0.5229,0.3764,0.16495657,0.450413942,0.165629599,alibaba
0,0.52235,0.253,0.009357125,0.290454275,0.106329988,alibaba
0,0.52205,0.731,0.09319425,0.22623655,0.250725975,ksmobile
0,0.52205,0.253,0.008062631,0.186557579,0.182583842,tmall
0,0.5214,0.731,0.00845173,0.067831038,0.271686211,tbcdn
0,0.52135,0.2566,0.102333814,0.267440288,0.22991367,taobao
1,0.5211,0.2566,0.12403551,0.364621306,0.181834857,blizzard
0,0.5199,0.3764,0.007931173,0.111438704,0.237481821,yhd
0,0.5188,0.1193,0.17630884,0.312105304,0.279956188,alibaba
0,0.51795,0.2566,0.012893438,0.223016063,0.158335407,jd
0,0.5173,0.2566,0.00446111,0.197476666,0.167402777,taobao
0,0.5171,0.3764,0.008601487,0.187920892,0.179211041,taobao
1,0.51705,0.253,0.19937214,0.289663284,0.322260498,u17
1,0.5167,0.2566,0.13637027,0.413222162,0.156929189,mi
1,0.5164,0.3764,0.24562806,0.410176836,0.284679642,taobao
1,0.5162,0.3764,0.09417388,0.243264328,0.235571716,alimama
0,0.51565,0.731,0.009914249,0.041428549,0.289719974,vip
1,0.5154,0.253,0.15784305,0.34494583,0.232050135,meituan
0,0.51505,0.2566,0.14826173,0.263437038,0.281953211,jd
1,0.5143,0.3516,0.21441382,0.362968292,0.282929674,meituan
1,0.5136,0.731,0.42993343,0.579880058,0.367673401,taobao
0,0.51315,0.3516,0.17769241,0.350335446,0.249484687,taobao
1,0.5129,0.3516,0.16563565,0.39862139,0.199254955,taobao
0,0.5124,0.2566,0.008348882,0.347649329,0.056304217,taobao
0,0.51085,0.3516,0.26964563,0.410547378,0.308691941,taobao
0,0.5098,0.3516,0.22280777,0.211564662,0.403435439,meituan
0,0.5095,0.3764,0.005983144,0.155429886,0.196008201,meituan
1,0.50875,0.3516,0.009568363,0.045101018,0.282427854,taobao
1,0.5084,0.731,0.15069813,0.124018878,0.385328691,360buyimg
1,0.5079,0.253,0.24024072,0.317144432,0.343158504,alimama
1,0.50705,0.3516,0.10109803,0.273498818,0.215368621,taobao
1,0.50645,0.2566,0.14694348,0.389086088,0.181040436,taobao
1,0.5047,0.14,0.09258619,0.434951714,0.083080333,mi
0,0.50435,0.3516,0.005352914,0.306811748,0.07865704,ebay
0,0.50325,0.3516,0.1450521,0.32467126,0.22525647,taobaocdn
1,0.5028,0.253,0.1663289,0.36071734,0.22242023,tmall
1,0.50205,0.1088,0.26964563,0.305427378,0.382251941,jd
1,0.50205,0.3516,0.010569662,0.226781797,0.143298763,taobao
0,0.5017,0.3764,0.35225716,0.395514296,0.409480012,alimama
0,0.5015,0.2566,0.102081686,0.220009012,0.25328718,jd
0,0.5007,0.3516,0.1384401,0.27618406,0.25248807,ksmobile
1,0.50065,0.2566,0.09876189,0.099457134,0.339373323,jd
0,0.49965,0.3764,0.008326739,0.355596043,0.042668717,meituan
1,0.4996,0.3764,0.09082842,0.356937052,0.136509894,meituan
1,0.4994,0.253,0.007065386,0.289399232,0.09071577,tbcdn
0,0.49815,0.1193,0.09802914,0.308897484,0.179950398,taobao
1,0.49765,0.2566,0.53236943,0.333861658,0.660418601,360buyimg
0,0.49735,0.731,0.20230532,0.175103192,0.399733724,vmall
0,0.49725,0.731,0.011434078,0.042740447,0.279443855,jd
1,0.4969,0.1653,0.08992383,0.303954298,0.173586681,taobao
0,0.49595,0.3764,0.008837372,0.278022423,0.09921616,taobao
1,0.49575,0.2566,0.097127765,0.191316659,0.265659436,jd
1,0.4933,0.731,0.16644141,0.110624846,0.404418987,alibaba
1,0.4921,0.253,0.10553622,0.284081732,0.203565354,meituan
1,0.49145,0.2566,0.24597496,0.379144976,0.293382472,alibaba
1,0.4913,0.3516,0.13231894,0.181071364,0.311143258,blizzard
0,0.49125,0.3516,0.21331316,0.387027896,0.249789212,vmall
0,0.4911,0.3516,0.15339452,0.446636712,0.136086164,taobao
1,0.4909,0.3764,0.10857242,0.122663452,0.327400694,alimama
1,0.49085,0.3764,0.010589004,0.232233402,0.132512303,mi
0,0.48995,0.731,0.009007543,0.059004526,0.26007528,jd
0,0.4895,0.731,0.08487105,0.14956263,0.279129735,mi
1,0.4892,0.731,0.0986186,0.15617116,0.28980302,taobao
1,0.48885,0.3764,0.09508398,0.283010388,0.190398786,meituan
1,0.4877,0.2566,0.006434947,0.022620968,0.283054463,meituan
1,0.4877,0.3764,0.219628,0.4054568,0.2410996,alimama
1,0.4873,0.3764,0.014423937,0.240974362,0.128236756,taobao
0,0.4872,0.3764,0.008427084,0.23001625,0.129498959,alibaba
1,0.48645,0.3516,0.14392295,0.20219377,0.305736065,360buyimg
1,0.48645,0.3764,0.010146707,0.071568024,0.249862695,taobao
0,0.48645,0.0989,0.13664311,0.291385866,0.230470177,jd
0,0.4863,0.731,0.24024072,0.202064432,0.416508504,meituan
0,0.48615,0.0592,0.34439528,0.465877168,0.338336696,taobao
0,0.4855,0.1653,0.1775145,0.3549087,0.22926015,meituan
0,0.4852,0.3764,0.13647756,0.227046536,0.277784292,booen
1,0.4848,0.3516,0.102081686,0.300129012,0.18317718,alimama
1,0.48405,0.3516,0.09641701,0.235730206,0.224511907,alibaba
0,0.484,0.1653,0.12667456,0.307684736,0.205312192,tbcdn
1,0.4835,0.253,0.2353124,0.41774744,0.24739868,vmall
0,0.4832,0.3764,0.11756778,0.185180668,0.286237446,ksmobile
1,0.4831,0.3516,0.098811805,0.313807083,0.168138264,meituan
0,0.48305,0.3764,0.09258619,0.224591714,0.227860333,ksmobile
1,0.483,0.3764,0.24472463,0.370234778,0.293557241,suning
0,0.483,0.731,0.098831385,0.212458831,0.24411197,360buyimg
0,0.4824,0.731,0.005741596,0.030124958,0.273449117,taocaimall
0,0.4821,0.731,0.003715962,0.102309577,0.216801173,360buyimg
0,0.4816,0.2566,0.15919584,0.252197504,0.282887088,taobao
0,0.48135,0.3516,0.00737688,0.087746128,0.231483816,vmall
0,0.48115,0.3764,0.008326739,0.224236043,0.130088717,meituan
0,0.4797,0.3516,0.008269548,0.177241729,0.164398684,yihaodianimg
0,0.4796,0.731,0.2207984,0.17307904,0.41186888,taobao
1,0.47925,0.731,0.3278682,0.22204092,0.49806774,suning
1,0.47795,0.3764,0.37221646,0.439129876,0.385471522,suning
0,0.4768,0.3516,0.003429711,0.200617827,0.139560798,taobao
0,0.47655,0.731,0.1775145,0.1750687,0.35877015,jd
1,0.47645,0.3764,0.005527705,0.235836623,0.115349394,360buyimg
1,0.47625,0.2566,0.37221646,0.407369876,0.408271522,alimama
0,0.4762,0.0575,0.10022879,0.402337274,0.099230153,taobao
1,0.47605,0.3516,0.12676659,0.289739954,0.214106613,tmall
0,0.476,0.731,0.009829491,0.072057695,0.242860644,taobao
0,0.476,0.3764,0.12147117,0.244482702,0.241929819,jd
0,0.4752,0.2566,0.09204462,0.123346772,0.298461234,tbcdn
0,0.4746,0.253,0.011434078,0.192020447,0.153893855,taobao
0,0.4743,0.731,0.09488839,0.132253034,0.294511873,taobao
0,0.4743,0.731,0.013631076,0.288618646,0.083791753,taobaocdn
1,0.4734,0.2566,0.10874942,0.304329652,0.180854594,meituan
0,0.47155,0.3764,0.25631845,0.18375107,0.439882915,taobao
0,0.4712,0.3764,0.15037847,0.261187082,0.259764929,360buyimg
1,0.46945,0.3764,0.16203237,0.183179422,0.330622659,taobao
0,0.46765,0.3764,0.01480785,0.25692471,0.104925495,taobao
1,0.46755,0.253,0.08710274,0.279261644,0.171251918,taobao
1,0.46605,0.731,0.3866191,0.26181146,0.52788337,vmall
0,0.46485,0.3764,0.010667443,0.228640466,0.11969721,360buyimg
0,0.46395,0.2566,0.08248174,0.163609044,0.250517218,lemall
1,0.46365,0.731,0.11069456,0.094696736,0.334466192,meituan
1,0.46265,0.2566,0.13068718,0.194492308,0.282011026,taobao
1,0.46255,0.3764,0.22397575,0.29974545,0.310293025,jd
1,0.46235,0.731,0.24562806,0.235136836,0.383529642,360buyimg
1,0.46205,0.2566,0.08883172,0.222179032,0.212752204,jd
0,0.46185,0.3764,0.09718397,0.092030382,0.319848779,taobao
1,0.46155,0.3516,0.17363834,0.306063004,0.247066838,aliimg
0,0.4612,0.3764,0.005253404,0.148672042,0.171257383,taobaocdn
0,0.46085,0.3516,0.09014392,0.212166352,0.221050744,jd
0,0.46085,0.731,0.011630565,0.027618339,0.269171396,jd
0,0.46,0.3516,0.096196026,0.222397616,0.219827218,jd
1,0.45965,0.2566,0.013544053,0.104686432,0.212850837,jd
0,0.45925,0.3764,0.007303804,0.167062282,0.158652663,ocj
0,0.45735,0.3764,0.010625213,0.091775128,0.217797649,taobao
1,0.45695,0.253,0.005477041,0.279566225,0.070793929,taobao
1,0.45685,0.3764,0.009555101,0.211853061,0.126208571,suning
0,0.455,0.041,0.007514328,0.368468597,0.00529003,jd
0,0.45475,0.3516,0.007865369,0.275799221,0.075045758,mallog
1,0.45415,0.731,0.12034047,0.420884282,0.095218329,jd
0,0.45135,0.3516,0.16745189,0.266871134,0.263226323,jd
0,0.4507,0.731,0.00624159,0.029384954,0.255559113,taobao
1,0.45055,0.1088,0.2546982,0.34825892,0.30203874,taobao
1,0.45055,0.2566,0.013939261,0.247043557,0.101077483,360buyimg
1,0.4503,0.3516,0.12027618,0.217685708,0.245233326,jd
1,0.4498,0.1653,0.159928,0.3123568,0.2195296,meituan
